region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long,in_the_box,in_shapefile,in_reg
Phil,2006-0096-PHL,2006,0096,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,5494,NA,NA,NA,NA,NA,NA,2006,2,17,2006,2,17,1126,19,5907,NA,5926,NA,NA,2203,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0410-PHL,2006,0410,Natural,Meteorological,Storm,Tropical cyclone,NA,Prapiroon,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,21.11,110.11,NA,NA,2006,8,2,2006,8,6,6,NA,15000,NA,15000,NA,NA,135000,78.8522555129301,quirino,16.28333,121.58333,TRUE,TRUE,TRUE
Phil,2006-0410-PHL,2006,0410,Natural,Meteorological,Storm,Tropical cyclone,NA,Prapiroon,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,21.11,110.11,NA,NA,2006,8,2,2006,8,6,6,NA,15000,NA,15000,NA,NA,135000,78.8522555129301,ii,13.7393,121.42193,TRUE,TRUE,TRUE
Phil,2006-0410-PHL,2006,0410,Natural,Meteorological,Storm,Tropical cyclone,NA,Prapiroon,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,21.11,110.11,NA,NA,2006,8,2,2006,8,6,6,NA,15000,NA,15000,NA,NA,135000,78.8522555129301,cagayan valley,17.61577,121.72285,TRUE,TRUE,TRUE
Phil,2006-0410-PHL,2006,0410,Natural,Meteorological,Storm,Tropical cyclone,NA,Prapiroon,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,21.11,110.11,NA,NA,2006,8,2,2006,8,6,6,NA,15000,NA,15000,NA,NA,135000,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,iv,13.99681,121.44203,TRUE,TRUE,TRUE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,southern tagalog,NA,NA,NA,NA,NA
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,v,7.20417,124.43972,TRUE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,bicol,13.31389,123.56389,TRUE,TRUE,TRUE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,vi,14.06166,121.32014,TRUE,TRUE,TRUE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,western visayas,11.17227,122.47408,TRUE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,vii,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,central visayas,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,viii,11.93353,125.03403,TRUE,TRUE,TRUE
Phil,2006-0667-PHL,2006,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Utor (Seniang),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,150,Kph,NA,NA,NA,NA,2006,12,11,2006,12,11,42,42,327500,NA,327542,NA,NA,NA,78.8522555129301,eastern visayas,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,agusan del norte,8.94917,125.54361,TRUE,TRUE,TRUE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,agusan del sur,8.5,125.83333,TRUE,TRUE,TRUE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,xiii province,9.24111,118.03139,FALSE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,davao del norte,7.4475,125.8046,TRUE,TRUE,TRUE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,davao del sur,7.07306,125.61278,TRUE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,xi province,11.17227,122.47408,TRUE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,vi,14.06166,121.32014,TRUE,TRUE,TRUE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,vii,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2007-0022-PHL,2007,0022,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,Yes,NA,44620,Km2,7.71,125.22,NA,"Agusan, Camboayon, Baubo",2007,1,10,2007,1,24,9,NA,24508,NA,24508,NA,NA,4080,81.1016589316606,viii provinces,NA,NA,NA,NA,NA
Phil,2007-0346-PHL,2007,0346,Natural,Meteorological,Storm,Tropical cyclone,NA,Chedeng and Dodong,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,8,8,2007,8,13,7,7,921455,NA,921462,NA,NA,492,81.1016589316606,national capital,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0346-PHL,2007,0346,Natural,Meteorological,Storm,Tropical cyclone,NA,Chedeng and Dodong,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,8,8,2007,8,13,7,7,921455,NA,921462,NA,NA,492,81.1016589316606,ncr,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0346-PHL,2007,0346,Natural,Meteorological,Storm,Tropical cyclone,NA,Chedeng and Dodong,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,8,8,2007,8,13,7,7,921455,NA,921462,NA,NA,492,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0346-PHL,2007,0346,Natural,Meteorological,Storm,Tropical cyclone,NA,Chedeng and Dodong,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,8,8,2007,8,13,7,7,921455,NA,921462,NA,NA,492,81.1016589316606,iii,13.98699,121.43252,TRUE,TRUE,TRUE
Phil,2007-0346-PHL,2007,0346,Natural,Meteorological,Storm,Tropical cyclone,NA,Chedeng and Dodong,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,8,8,2007,8,13,7,7,921455,NA,921462,NA,NA,492,81.1016589316606,central luzon,15.30714,120.79762,FALSE,FALSE,FALSE
Phil,2007-0463-PHL,2007,0463,Natural,Meteorological,Storm,Tropical cyclone,NA,Lekima,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,17.07,106.9,NA,NA,2007,9,29,2007,10,12,8,NA,2000,NA,2000,NA,NA,NA,81.1016589316606,ifugao,16.83333,121.16667,TRUE,FALSE,FALSE
Phil,2007-0463-PHL,2007,0463,Natural,Meteorological,Storm,Tropical cyclone,NA,Lekima,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,17.07,106.9,NA,NA,2007,9,29,2007,10,12,8,NA,2000,NA,2000,NA,NA,NA,81.1016589316606,kalinga,17.42599,121.41609,TRUE,FALSE,FALSE
Phil,2007-0463-PHL,2007,0463,Natural,Meteorological,Storm,Tropical cyclone,NA,Lekima,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,17.07,106.9,NA,NA,2007,9,29,2007,10,12,8,NA,2000,NA,2000,NA,NA,NA,81.1016589316606,cordillera administrative,16.41639,120.59306,FALSE,FALSE,FALSE
Phil,2007-0463-PHL,2007,0463,Natural,Meteorological,Storm,Tropical cyclone,NA,Lekima,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,17.07,106.9,NA,NA,2007,9,29,2007,10,12,8,NA,2000,NA,2000,NA,NA,NA,81.1016589316606,car,17.22422,121.20612,TRUE,FALSE,FALSE
Phil,2007-0463-PHL,2007,0463,Natural,Meteorological,Storm,Tropical cyclone,NA,Lekima,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,17.07,106.9,NA,NA,2007,9,29,2007,10,12,8,NA,2000,NA,2000,NA,NA,NA,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,isabela,6.70407,121.97117,FALSE,FALSE,FALSE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,ii,13.7393,121.42193,TRUE,TRUE,TRUE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,cagayan valley,17.61577,121.72285,TRUE,TRUE,TRUE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,camarines sur,13.61917,123.18139,TRUE,TRUE,TRUE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,camarines norte,14.1122,122.9553,TRUE,TRUE,TRUE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,v,7.20417,124.43972,TRUE,FALSE,FALSE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,bicol,13.31389,123.56389,TRUE,TRUE,TRUE
Phil,2007-0576-PHL,2007,0576,Natural,Meteorological,Storm,Tropical cyclone,NA,Mitag (Mina) (23),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,170,Kph,17.08,122.01,NA,NA,2007,11,25,2007,12,2,29,6,443109,NA,443115,NA,NA,5000,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0578-PHL,2007,0578,Natural,Meteorological,Storm,Tropical cyclone,NA,Hagibis (Lando) (24),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,Yes,NA,129,Kph,8.796,124.83,NA,NA,2007,11,18,2007,11,23,20,11,35322,NA,35333,NA,NA,1000,81.1016589316606,vii,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2007-0578-PHL,2007,0578,Natural,Meteorological,Storm,Tropical cyclone,NA,Hagibis (Lando) (24),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,Yes,NA,129,Kph,8.796,124.83,NA,NA,2007,11,18,2007,11,23,20,11,35322,NA,35333,NA,NA,1000,81.1016589316606,central visayas,10.31672,123.89071,TRUE,FALSE,FALSE
Phil,2007-0578-PHL,2007,0578,Natural,Meteorological,Storm,Tropical cyclone,NA,Hagibis (Lando) (24),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,Yes,NA,129,Kph,8.796,124.83,NA,NA,2007,11,18,2007,11,23,20,11,35322,NA,35333,NA,NA,1000,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0578-PHL,2007,0578,Natural,Meteorological,Storm,Tropical cyclone,NA,Hagibis (Lando) (24),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,Yes,NA,129,Kph,8.796,124.83,NA,NA,2007,11,18,2007,11,23,20,11,35322,NA,35333,NA,NA,1000,81.1016589316606,x,12.5036,124.9545,TRUE,TRUE,TRUE
Phil,2007-0578-PHL,2007,0578,Natural,Meteorological,Storm,Tropical cyclone,NA,Hagibis (Lando) (24),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,Yes,NA,129,Kph,8.796,124.83,NA,NA,2007,11,18,2007,11,23,20,11,35322,NA,35333,NA,NA,1000,81.1016589316606,northern mindanao,7.20417,124.43972,TRUE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,v,7.20417,124.43972,TRUE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,bicol,13.31389,123.56389,TRUE,TRUE,TRUE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,x,12.5036,124.9545,TRUE,TRUE,TRUE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,northern mindanao,7.20417,124.43972,TRUE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,xii,7.16083,124.475,TRUE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,soccsksargen,7.16083,124.475,TRUE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,xiii,9.24111,118.03139,FALSE,FALSE,FALSE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,caraga,9,125.74167,TRUE,TRUE,TRUE
Phil,2007-0667-PHL,2007,0667,Natural,Meteorological,Storm,Tropical cyclone,NA,Hanna,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2007,9,29,2007,9,30,11,NA,12515,NA,12515,NA,NA,260,81.1016589316606,NA,14.6042,120.9822,FALSE,FALSE,FALSE
