Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,san vicente,FALSE,-26.82414,-65.2226
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,lomas de zamora,FALSE,-34.75,-58.41667
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,florencio valencia,FALSE,NA,NA
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,ensenada,FALSE,-34.85833,-57.91889
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,lanus,FALSE,-34.66667,-58.41667
1985-0165-ARG,1985,0165,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Argentina,ARG,South America,Americas,"Berisso, Moron, Avellaneda, San Martin, La Plata, General Sarmiento, San Isidro, Pilar, 3 de Febrero, General Rodriguez, San Fernando, Escobar, Esteban Etcheverria, Merlo, Quilmes, Berazategui, San Vicente, Lomas de Zamora, Florencio Valencia, Ensenada, Lanus, Almirante Brown",NA,NA,NA,NA,NA,NA,NA,78650,Km2,NA,NA,NA,NA,1985,5,30,1985,5,30,25,NA,1000000,NA,1000000,NA,NA,230000,42.0745267678182,NA,NA,NA,NA,almirante brown,FALSE,-34.83333,-58.33333
1985-0113-ARG,1985,0113,NA,Natural,Hydrological,Flood,NA,NA,NA,Argentina,ARG,South America,Americas,Buenos Aires,NA,NA,NA,Yes,NA,NA,NA,64000,Km2,NA,NA,NA,NA,1985,10,NA,1985,10,NA,12,NA,150000,56000,206000,NA,NA,1300000,42.0745267678182,NA,NA,NA,NA,buenos aires,FALSE,-34.61315,-58.37723
1985-0023-AUS,1985,0023,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Australia,AUS,Australia and New Zealand,Oceania,"Brisbane, Queensland",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1985,1,18,1985,1,18,27,NA,NA,NA,NA,NA,68400,122000,42.0745267678182,NA,NA,NA,NA,brisbane,FALSE,-27.46794,153.02809
1985-0023-AUS,1985,0023,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Australia,AUS,Australia and New Zealand,Oceania,"Brisbane, Queensland",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1985,1,18,1985,1,18,27,NA,NA,NA,NA,NA,68400,122000,42.0745267678182,NA,NA,NA,NA,queensland,FALSE,-27.46794,153.02809
1985-0334-AUS,1985,0334,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Australia,AUS,Australia and New Zealand,Oceania,"Melbourne, Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,NA,1985,9,NA,NA,NA,NA,NA,NA,NA,NA,7255,42.0745267678182,NA,NA,NA,NA,melbourne,FALSE,-37.814,144.96332
1985-0334-AUS,1985,0334,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Australia,AUS,Australia and New Zealand,Oceania,"Melbourne, Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,NA,1985,9,NA,NA,NA,NA,NA,NA,NA,NA,7255,42.0745267678182,NA,NA,NA,NA,victoria,FALSE,-37.814,144.96332
1985-0004-AUS,1985,0004,NA,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",NA,NA,Australia,AUS,Australia and New Zealand,Oceania,Southeastern,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,1,NA,1985,1,NA,5,100,NA,NA,100,NA,NA,15000,42.0745267678182,NA,NA,NA,NA,southeastern,FALSE,NA,NA
1985-0331-AUS,1985,0331,NA,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",NA,NA,Australia,AUS,Australia and New Zealand,Oceania,New South Wales,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,2,NA,1985,2,NA,6,NA,NA,NA,NA,NA,NA,18169,42.0745267678182,NA,NA,NA,NA,new south wales,FALSE,-33.86785,151.20732
1985-0210-AUS,1985,0210,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Hobart, Tasmania, Melbourne, East Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,12,NA,1985,12,NA,NA,NA,NA,NA,NA,NA,NA,5778,42.0745267678182,NA,NA,NA,NA,hobart,FALSE,-42.87936,147.32941
1985-0210-AUS,1985,0210,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Hobart, Tasmania, Melbourne, East Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,12,NA,1985,12,NA,NA,NA,NA,NA,NA,NA,NA,5778,42.0745267678182,NA,NA,NA,NA,tasmania,FALSE,-42,147
1985-0210-AUS,1985,0210,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Hobart, Tasmania, Melbourne, East Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,12,NA,1985,12,NA,NA,NA,NA,NA,NA,NA,NA,5778,42.0745267678182,NA,NA,NA,NA,melbourne,FALSE,-37.814,144.96332
1985-0210-AUS,1985,0210,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Hobart, Tasmania, Melbourne, East Victoria",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,12,NA,1985,12,NA,NA,NA,NA,NA,NA,NA,NA,5778,42.0745267678182,NA,NA,NA,NA,east victoria,FALSE,-37.34564,148.58295
1985-0245-AUT,1985,0245,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Austria,AUT,Western Europe,Europe,"Tyrol, Salzburg provinces",NA,NA,NA,NA,NA,NA,NA,15150,Km2,NA,NA,NA,NA,1985,8,7,1985,8,7,12,NA,NA,NA,NA,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,tyrol,FALSE,47,11.5
1985-0245-AUT,1985,0245,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Austria,AUT,Western Europe,Europe,"Tyrol, Salzburg provinces",NA,NA,NA,NA,NA,NA,NA,15150,Km2,NA,NA,NA,NA,1985,8,7,1985,8,7,12,NA,NA,NA,NA,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,salzburg,FALSE,47.79941,13.04399
1985-0116-BEN,1985,0116,NA,Natural,Hydrological,Flood,NA,NA,NA,Benin,BEN,Western Africa,Africa,"Mono, Atlantique, Oueme, Zou provinces",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,10,NA,1985,10,NA,61,NA,345000,130000,475000,NA,NA,4800,42.0745267678182,NA,NA,NA,NA,mono,FALSE,6.63869,1.71674
1985-0116-BEN,1985,0116,NA,Natural,Hydrological,Flood,NA,NA,NA,Benin,BEN,Western Africa,Africa,"Mono, Atlantique, Oueme, Zou provinces",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,10,NA,1985,10,NA,61,NA,345000,130000,475000,NA,NA,4800,42.0745267678182,NA,NA,NA,NA,atlantique,FALSE,6.44852,2.35566
1985-0116-BEN,1985,0116,NA,Natural,Hydrological,Flood,NA,NA,NA,Benin,BEN,Western Africa,Africa,"Mono, Atlantique, Oueme, Zou provinces",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,10,NA,1985,10,NA,61,NA,345000,130000,475000,NA,NA,4800,42.0745267678182,NA,NA,NA,NA,oueme,FALSE,6.49646,2.60359
1985-0116-BEN,1985,0116,NA,Natural,Hydrological,Flood,NA,NA,NA,Benin,BEN,Western Africa,Africa,"Mono, Atlantique, Oueme, Zou provinces",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,10,NA,1985,10,NA,61,NA,345000,130000,475000,NA,NA,4800,42.0745267678182,NA,NA,NA,NA,zou,FALSE,7.17826,2.0667
1985-0150-BFA,1985,0150,NA,Natural,Hydrological,Flood,NA,NA,NA,Burkina Faso,BFA,Western Africa,Africa,Banfora region,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,6,11,1985,6,11,NA,NA,NA,572,572,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,banfora,FALSE,10.63333,-4.76667
1985-0048-BGD,1985,0048,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Bangladesh,BGD,Southern Asia,Asia,Pabna district,NA,NA,NA,NA,No,No,NA,150,Kph,NA,NA,NA,NA,1985,3,28,1985,3,28,50,2000,18000,NA,20000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,pabna,FALSE,24.00644,89.2372
1985-0012-BGD,1985,0012,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Maulvibazar, Sylhet district",NA,NA,NA,NA,NA,NA,NA,8910,Km2,NA,NA,NA,NA,1985,6,NA,1985,6,NA,7,NA,100000,NA,100000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,maulvibazar,FALSE,24.417,91.883
1985-0012-BGD,1985,0012,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Maulvibazar, Sylhet district",NA,NA,NA,NA,NA,NA,NA,8910,Km2,NA,NA,NA,NA,1985,6,NA,1985,6,NA,7,NA,100000,NA,100000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,sylhet,FALSE,24.89904,91.87198
1985-0299-BGD,1985,0299,NA,Natural,Hydrological,Flood,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Kurigram a Nil district",NA,NA,NA,NA,NA,NA,NA,404,Km2,NA,NA,NA,NA,1985,7,5,1985,7,5,27,NA,400000,NA,400000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,rangpur,FALSE,25.74664,89.25166
1985-0299-BGD,1985,0299,NA,Natural,Hydrological,Flood,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Kurigram a Nil district",NA,NA,NA,NA,NA,NA,NA,404,Km2,NA,NA,NA,NA,1985,7,5,1985,7,5,27,NA,400000,NA,400000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,kurigram a nil,FALSE,NA,NA
1985-0225-BMU,1985,0225,NA,Natural,Meteorological,Storm,NA,NA,NA,Bermuda,BMU,Northern America,Americas,South East,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,1,NA,1985,1,NA,NA,NA,NA,NA,NA,NA,NA,2000,42.0745267678182,NA,NA,NA,NA,south east,FALSE,NA,NA
1985-0167-BOL,1985,0167,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,Bermeja (Tarija department),NA,NA,NA,NA,NA,NA,NA,69710,Km2,NA,NA,NA,NA,1985,2,25,1985,2,25,NA,NA,NA,475,475,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,bermeja,TRUE,NA,NA
1985-0167-BOL,1985,0167,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,Bermeja (Tarija department),NA,NA,NA,NA,NA,NA,NA,69710,Km2,NA,NA,NA,NA,1985,2,25,1985,2,25,NA,NA,NA,475,475,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,tarija,TRUE,-21.53549,-64.72956
1985-0112-BRA,1985,0112,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Brazil,BRA,South America,Americas,"Itabirinha De Mantena, Ipatinga, Teofilo Otoni (Minas Gerais state)",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,30,1985,9,30,22,1000,NA,2000,3000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,itabirinha de mantena,TRUE,-18.52982,-41.2537
1985-0112-BRA,1985,0112,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Brazil,BRA,South America,Americas,"Itabirinha De Mantena, Ipatinga, Teofilo Otoni (Minas Gerais state)",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,30,1985,9,30,22,1000,NA,2000,3000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,ipatinga,TRUE,-19.46833,-42.53667
1985-0112-BRA,1985,0112,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Brazil,BRA,South America,Americas,"Itabirinha De Mantena, Ipatinga, Teofilo Otoni (Minas Gerais state)",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,30,1985,9,30,22,1000,NA,2000,3000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,teofilo otoni,TRUE,-17.8575,-41.50528
1985-0112-BRA,1985,0112,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Brazil,BRA,South America,Americas,"Itabirinha De Mantena, Ipatinga, Teofilo Otoni (Minas Gerais state)",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,9,30,1985,9,30,22,1000,NA,2000,3000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,minas gerais,TRUE,-19.92083,-43.93778
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,ceara,FALSE,-3.71722,-38.54306
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,maranhao,FALSE,-2.52972,-44.30278
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,piaui,FALSE,-5.08917,-42.80194
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,rio grande do norte,FALSE,-3.10194,-60.025
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,paraiba,FALSE,-7.115,-34.86306
1985-0050-BRA,1985,0050,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Ceara, Maranhao, Piaui, Rio Grande do Norte, Paraiba, Pernambuco",NA,NA,NA,NA,NA,NA,NA,678500,Km2,NA,NA,NA,NA,1985,4,NA,1985,4,NA,100,NA,600000,NA,600000,NA,NA,200000,42.0745267678182,NA,NA,NA,NA,pernambuco,FALSE,-8.05389,-34.88111
1985-9011-BRA,1985,9011,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,Rio Grande Do Sul,NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1985,11,NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,651000,42.0745267678182,NA,NA,NA,NA,rio grande do sul,FALSE,-30,-53.5
1985-0136-BRA,1985,0136,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,Bahia state,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1985,12,NA,1985,12,NA,1,NA,10000,2000,12000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,bahia,FALSE,-12.97111,-38.51083
1985-0201-CAN,1985,0201,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Canada,CAN,Northern America,Americas,Ontario Central,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1985,5,29,1985,6,1,12,200,NA,800,1000,NA,89500,117000,42.0745267678182,NA,NA,NA,NA,ontario central,FALSE,42.77513,-81.10416
1985-0077-CAN,1985,0077,NA,Natural,Climatological,Wildfire,Forest fire,NA,NA,Canada,CAN,Northern America,Americas,Northeast of Vancouver,NA,NA,NA,NA,NA,NA,NA,2023,Km2,NA,NA,NA,NA,1985,7,NA,1985,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,northeast,FALSE,50.40002,-56.48144
1985-0077-CAN,1985,0077,NA,Natural,Climatological,Wildfire,Forest fire,NA,NA,Canada,CAN,Northern America,Americas,Northeast of Vancouver,NA,NA,NA,NA,NA,NA,NA,2023,Km2,NA,NA,NA,NA,1985,7,NA,1985,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,vancouver,FALSE,49.24966,-123.11934
1985-0099-CHE,1985,0099,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Switzerland,CHE,Western Europe,Europe,Fribourg,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,8,15,1985,8,15,NA,NA,NA,NA,NA,NA,NA,2000,42.0745267678182,NA,NA,NA,NA,fribourg,FALSE,46.80237,7.15128
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,valparaiso,FALSE,-33.036,-71.62963
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,santiago,FALSE,-33.45694,-70.64827
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,talca,FALSE,-35.4264,-71.65542
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,copiapo,FALSE,-27.36679,-70.3314
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,la serena,FALSE,-29.90453,-71.24894
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,rancegua,FALSE,NA,NA
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,cauquenes,FALSE,-35.9671,-72.32248
1985-0041-CHL,1985,0041,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Chile,CHL,South America,Americas,"Valparaiso, Santiago, Talca, Copiapo, La Serena, Rancegua, Cauquenes, Concepcion",NA,NA,NA,Yes,NA,NA,NA,8,Richter,-33.135,-71.871,19:47,NA,1985,3,3,1985,3,3,180,2483,979792,500000,1482275,NA,90000,1500000,42.0745267678182,NA,NA,NA,NA,concepcion,FALSE,-36.82699,-73.04977
1985-0055-CHN,1985,0055,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,China,CHN,Eastern Asia,Asia,Yunnan province,NA,NA,NA,NA,NA,NA,NA,6,Richter,25.926,102.871,13:52,NA,1985,4,18,1985,4,18,22,300,NA,NA,300,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,yunnan,FALSE,25,101.5
1985-0101-CHN,1985,0101,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,China,CHN,Eastern Asia,Asia,Wuqia-Shufu area,NA,NA,NA,NA,NA,NA,NA,7,Richter,39.431,75.224,20:41,NA,1985,8,23,1985,8,23,67,100,NA,16000,16100,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,wuqia-shufu area,FALSE,NA,NA
1985-0065-CHN,1985,0065,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Guangxi, Hunan provinces",NA,NA,NA,NA,NA,NA,NA,458670,Km2,NA,NA,NA,NA,1985,6,NA,1985,6,NA,64,NA,2000,NA,2000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,guangxi,FALSE,24,109
1985-0065-CHN,1985,0065,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Guangxi, Hunan provinces",NA,NA,NA,NA,NA,NA,NA,458670,Km2,NA,NA,NA,NA,1985,6,NA,1985,6,NA,64,NA,2000,NA,2000,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,hunan,FALSE,27.66667,111.75
1985-0026-CHN,1985,0026,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,China,CHN,Eastern Asia,Asia,Shaanxi province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,2,NA,1985,2,NA,60,NA,NA,NA,NA,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,shaanxi,FALSE,34.25833,108.92861
1985-0084-CHN,1985,0084,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,China,CHN,Eastern Asia,Asia,Zhejiang province,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1985,7,30,1985,7,30,177,1400,100000,NA,101400,NA,NA,NA,42.0745267678182,NA,NA,NA,NA,zhejiang,FALSE,30.29365,120.16142
