region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long
Phil,2008-0426-PHL,2008,0426,Natural,Meteorological,Storm,Tropical cyclone,NA,"Typhoon ""Hagupit"" (Nina)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,9,22,2008,9,22,37,17,41630,4485,46132,NA,NA,7420,84.21522909277, cordillera administrative  ,16.41639,120.59306
Phil,2008-0426-PHL,2008,0426,Natural,Meteorological,Storm,Tropical cyclone,NA,"Typhoon ""Hagupit"" (Nina)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,9,22,2008,9,22,37,17,41630,4485,46132,NA,NA,7420,84.21522909277,car,17.22422,121.20612
Phil,2008-0426-PHL,2008,0426,Natural,Meteorological,Storm,Tropical cyclone,NA,"Typhoon ""Hagupit"" (Nina)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,9,22,2008,9,22,37,17,41630,4485,46132,NA,NA,7420,84.21522909277,,14.6042,120.9822
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,piddig,18.18283,120.75663
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, pasuquin areas ,NA,NA
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,metropolitan manila ,14.5833,121
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, national capital  ,14.6042,120.9822
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,ncr,14.6042,120.9822
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,,14.6042,120.9822
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, ilocos norte,18.1978,120.5957
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, ilocos sur  ,17.57472,120.38694
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, i ,15.8396,120.9159
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,ilocos ,16.97917,120.52083
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,,14.6042,120.9822
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277, abra  ,17.58333,120.75
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,cordillera administrative  ,16.41639,120.59306
Phil,2008-0292-PHL,2008,0292,Natural,Meteorological,Storm,Tropical cyclone,NA,"Tropical Storm ""Fung-Wong"" (Igme)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,NA,Flood,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,7,28,2008,7,29,10,2,22079,NA,22081,NA,NA,40,84.21522909277,car,17.22422,121.20612
